flow_a,flow_b,ip_a,ip_b,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,flow_byts_s,flow_pkts_s,fwd_pkts_s,pkt_len_mean,pkt_len_std,pkt_len_max,pkt_len_min,flow_iat_mean,flow_iat_std,fwd_iat_mean,bwd_iat_mean,down_up_ratio,fwd_pkt_len_mean,fwd_pkt_len_max,bwd_pkt_len_mean,bwd_pkt_len_max,syn_flag_cnt,ack_flag_cnt,fin_flag_cnt,rst_flag_cnt,psh_flag_cnt,urg_flag_cnt,init_fwd_win_byts,init_bwd_win_byts,ip_version,ip_ttl_mean,ip_ttl_std,ip_len_mean,ip_len_std,ip_flag_df_rate,ip_flag_mf_rate,tcp_win_size_mean,tcp_win_size_std,tcp_seq_mean_delta,tcp_ack_mean_delta,label
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-461194,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-6829,169.231.0.9,169.231.120.92,0.0,18.426474,5.0,2.0,1843.072849,9.193319,7.994661,109.297059,315.481356,1321.0,6.0,0.953349,4.259835,0.938451,0.0,0.133333,84.916667,1321.0,371.5,571.0,0.0,1.0,0.0,0.0,4.0,0.0,51935.0,8192.0,0.0,14.0,5.291503,396.565789,446.638413,0.0,0.0,5429.753289,9675.012254,338591864.566667,300239927.944444,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-461194,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-737285,169.231.0.9,169.231.163.0,0.0,1.452132,3.0,2.0,3928.202539,72.990322,74.18898,118.313726,319.452151,1321.0,6.0,0.091554,0.168097,0.106452,0.0,0.133333,93.933334,1321.0,371.5,571.0,0.0,1.0,0.0,0.0,3.0,0.0,51935.0,8192.0,0.0,14.0,5.291503,407.485294,440.409223,0.0,0.0,3860.672794,10899.659168,338591874.129167,253247761.770833,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-528736,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-314922,169.231.0.9,169.231.47.84,0.0,92.527547,10.0,2.0,111.294012,0.619259,0.547963,102.015038,307.732183,1339.0,0.0,18.538156,41.569512,18.34335,0.0,0.117647,79.798319,1339.0,359.0,571.0,0.0,14.0,0.0,0.0,3.0,0.0,49640.0,8192.0,0.0,11.555556,4.085506,218.793651,431.575009,0.0,0.0,7720.238096,18331.941805,796674812.578432,550356044.176471,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-528736,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-38508,169.231.0.9,169.231.215.173,0.0,27.562179,12.0,2.0,646.122199,9.528748,9.600044,95.557895,308.341315,1339.0,6.0,1.435973,2.97397,1.630779,0.0,0.117647,73.341176,1339.0,359.0,571.0,0.0,14.0,1.0,0.0,3.0,0.0,28380.0,8192.0,0.0,1.444444,4.085506,174.972222,376.174346,0.0,0.0,9103.416667,14495.657313,796674957.411765,796675537.509804,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-15068,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-743994,169.231.1.205,169.231.50.131,0.0,135.097863,10.0,13.0,9102.187128,115.417452,61.813625,18.857143,12.614375,33.0,6.0,33.826114,19.506541,33.817773,0.019561,0.866667,16.866667,33.0,81.153846,93.0,3.0,21.0,0.0,0.0,9.0,0.0,61439.0,65160.0,0.0,2.888889,2.997942,319.592593,484.847228,0.625,0.0,1148.532407,16999.589044,243473059.868132,257284883.741758,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-15068,s2-2022-04-29-1215-ens4f2-2022-04-29-1215-70363,169.231.1.205,169.231.71.114,0.0,135.182201,3.0,0.0,3942.606419,50.537711,50.537711,18.0,15.149257,33.0,0.0,33.812499,19.499432,33.812499,0.0,0.0,18.0,33.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,4094.0,0.0,0.0,161.285714,3.149344,489.571429,590.268669,0.625,0.0,2551.017857,2712.543109,1013.880953,98.02381,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-737037,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-332992,169.231.1.205,169.231.38.35,0.0,15.009756,3.0,0.0,20310.892255,244.440321,244.440321,3.305555,0.178569,0.0,0.0,1.877889,4.80462,1.877889,0.0,0.0,3.305555,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,375.0,0.0,0.0,34.0,0.0,228.647727,93.62476,0.0,0.0,2037.704545,3000.283189,217.4,63.557143,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-737037,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-523499,169.231.1.205,169.231.54.85,0.0,0.006269,0.0,0.0,2853.45829,27.808025,27.808025,2.5,0.233773,0.0,0.0,0.00057,0.001703,0.00057,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,375.0,0.0,0.0,4.0,0.0,54.727272,54.179406,0.0,0.0,165.727273,170.992925,40.0,47.5,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-9820,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-3256,169.231.1.205,169.231.157.85,0.0,5.030038,36.0,0.0,22.124607,0.278358,0.278358,17.195122,13.301787,33.0,6.0,30.507271,15.064154,30.507271,0.0,0.0,17.195122,33.0,0.0,0.0,0.0,36.0,0.0,0.0,17.0,0.0,1983.0,0.0,0.0,4.0,0.0,49.047297,65.640023,0.0,0.0,1982.905405,1.430072,29.217687,45.487245,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-9820,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-15627,169.231.1.205,169.231.57.207,0.0,29.88813,7.0,0.0,2.526095,0.035735,0.035735,5.25,8.84237,33.0,0.0,18.76478,0.699635,18.76478,0.0,0.0,5.25,33.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,117.0,0.0,0.0,2.0,0.0,88.0,273.833435,0.0,0.0,120.125,4.781148,205.217391,364.657609,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-151796,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-663175,169.231.89.27,169.231.83.39,0.0,44.950426,389.0,1.0,81620.248935,1241.838636,1241.860881,38.820253,102.861197,1348.0,6.0,0.113099,1.226766,0.113389,0.0,0.002538,37.362944,1348.0,679.0,679.0,2.0,390.0,1.0,0.0,11.0,0.0,7368.0,4096.0,0.0,74.951777,0.747388,1272.114213,288.545855,1.0,0.0,1466.639594,311.588719,763845.503817,762412.24682,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-151796,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-39767,169.231.89.27,169.231.125.187,0.0,60.780958,17.0,0.0,82511.559336,1250.263381,1250.263381,16.090909,12.387344,27.0,0.0,2.893523,9.947583,2.893523,0.0,0.0,16.090909,27.0,0.0,0.0,2.0,17.0,1.0,0.0,7.0,0.0,26023.0,0.0,0.0,108.0,0.0,476.428571,626.140451,1.0,0.0,563.52381,5692.912876,499.616667,75.616667,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-215323,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-444926,169.231.89.27,169.231.27.22,0.0,30.146313,7.0,0.0,34.992469,0.396637,0.396637,16.735294,2.912313,0.0,6.0,4.819382,7.034069,4.819382,0.0,0.0,16.735294,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,1295.0,0.0,0.0,120.0,0.0,708.506944,635.299346,1.0,0.0,3830.027778,4034.714103,678.541667,510486606.416667,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-215323,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-6141,169.231.89.27,169.231.27.73,0.0,5.756399,22.0,0.0,35.259931,0.521322,0.521322,6.542986,3.442805,0.0,6.0,0.942572,2.996208,0.942572,0.0,0.0,6.542986,0.0,0.0,0.0,0.0,20.0,0.0,1.0,6.0,0.0,1295.0,0.0,0.0,120.0,0.0,218.351974,58.666432,1.0,0.0,1555.328947,5707.23028,73.900901,40820398.207208,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-4617,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-571177,169.231.89.27,169.231.186.254,0.0,122.16996,28.0,1.0,61576.733728,88.952414,66.650898,611.435484,447.733922,1347.0,114.0,4.05888,3.896159,4.051407,0.0,0.333333,361.602151,478.0,1440.0,1440.0,0.0,27.0,0.0,0.0,12.0,0.0,64232.0,27872.0,0.0,118.0,49.497475,603.222222,338.034514,0.0,0.0,52409.307692,17360.087378,1705945173.344828,1705947207.974138,0
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-4617,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-342329,169.231.89.27,169.231.90.130,11.0,122.14055,22.0,0.0,10309.911476,120.958469,120.958469,6.157706,4.778009,0.0,9.0,4.064546,3.897374,4.064546,0.0,0.0,6.157706,0.0,0.0,0.0,0.0,31.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,83.0,0.0,169.388889,215.517731,0.0,0.0,8.692308,0.461538,61.155172,36.025862,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-153275,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-627860,169.231.46.145,169.231.65.32,0.0,2.067066,19.0,1.0,30739.166988,35.044795,23.731938,613.363636,440.807485,1347.0,146.0,0.073176,0.387228,0.058443,0.0,0.333333,366.196969,478.0,1440.0,1440.0,2.0,18.0,0.0,0.0,8.0,0.0,65021.0,2049.0,0.0,2.904762,7.0476,289.52381,35.687106,1.0,0.0,2346.285714,13176.474193,3060609989.1,3060607685.8,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-153275,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-321479,169.231.46.145,169.231.35.200,0.0,9.991268,8.0,0.0,782.512618,9.054059,9.054059,10.136364,0.574628,0.0,6.0,0.831723,2.237785,0.831723,0.0,0.0,10.136364,0.0,0.0,0.0,0.0,10.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,61.571429,0.494872,234.399267,281.201959,1.0,0.0,3563.81685,3016.061682,240.65,101326944.55,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-565130,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-716403,169.231.46.145,169.231.40.177,11.0,0.057177,9.0,0.0,27354.558597,326.864167,326.864167,0.163158,0.633067,0.0,1.0,0.008836,0.016986,0.008836,0.0,0.0,0.163158,0.0,0.0,0.0,2.0,19.0,1.0,0.0,7.0,0.0,65160.0,0.0,0.0,5.0,0.0,348.222222,209.915633,0.0,0.0,4096.055556,14810.181999,713.705882,61.705882,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-565130,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-733967,169.231.46.145,169.231.8.57,11.0,0.003412,10.0,0.0,16384.967847,207.058,207.058,4.374269,5.006244,0.0,10.0,0.002678,0.004326,0.002678,0.0,0.0,4.374269,0.0,0.0,0.0,2.0,19.0,1.0,0.0,7.0,0.0,65160.0,0.0,0.0,7.0,0.0,203.569444,61.35782,1.0,0.0,4096.055556,14810.181999,713.705882,61.705882,0
s2-2022-04-29-1215-ens4f2-2022-04-29-1215-155913,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-217763,169.231.46.145,169.231.138.210,0.0,0.176148,15.0,0.0,30231.98726,370.035102,370.035102,13.261905,1.042087,0.0,6.0,0.04318,0.076852,0.04318,0.0,0.0,13.261905,0.0,0.0,0.0,0.0,16.0,0.0,1.0,6.0,0.0,35960.0,0.0,0.0,1.0,0.0,313.0,179.285544,0.0,0.0,2246.15,2482.358056,276.552632,163555598.065789,0
s2-2022-04-29-1215-ens4f2-2022-04-29-1215-155913,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-286869,169.231.46.145,169.231.50.198,0.0,0.073638,18.0,3.0,6722.822671,348.840169,372.529554,452.738095,407.326161,1291.0,33.0,0.022678,0.027142,0.051318,0.054376,1.0,359.904762,478.0,626.333333,1384.0,2.0,15.0,1.0,0.0,1.0,0.0,61064.0,292.0,0.0,113.2,86.711937,57.2,145.899171,0.0,0.0,1906.05,12241.197415,1617841027.447368,1617839929.565789,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-737042,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-293905,169.231.46.145,169.231.177.234,0.0,0.283374,15.0,2.0,6463.466113,18.604249,14.122807,105.754545,286.181602,1362.0,0.0,0.019476,0.026631,0.017239,0.0,0.1,85.5,1362.0,375.5,571.0,0.0,19.0,1.0,0.0,5.0,0.0,36335.0,4096.0,0.0,6.333333,2.054805,914.047619,597.108859,0.0,0.0,17648.845238,20364.024507,110666559.783333,172401862.233333,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-737042,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-254346,169.231.46.145,169.231.173.182,11.0,0.367493,8.0,2.0,4673.367632,103.003872,107.485314,86.287878,284.019986,1347.0,7.0,0.014089,0.077948,0.016326,0.0,0.1,66.033333,1347.0,375.5,571.0,2.0,22.0,0.0,0.0,5.0,0.0,29200.0,4096.0,0.0,5.333333,2.054805,256.047619,83.941842,0.0,0.0,1806.904762,6239.842885,110666560.45,110665587.1,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-154138,s2-2022-04-29-1215-ens4f2-2022-04-29-1215-20557,169.231.26.37,169.231.13.106,11.0,10.429296,1457.0,0.0,10757.395499,116.026753,116.026753,0.24145,2.580545,0.0,33.0,0.052135,0.225344,0.052135,0.0,0.0,0.24145,0.0,0.0,0.0,2.0,1459.0,1.0,3.0,66.0,0.0,65535.0,0.0,0.0,52.0,0.0,1320.625599,137.44302,1.0,0.0,179.474333,1710.443222,1358.576027,1738346.930822,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-154138,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-649193,169.231.26.37,169.231.53.170,11.0,0.023134,14.0,0.0,3517.924936,51.799762,51.799762,17.842105,12.856549,0.0,33.0,0.044943,0.017402,0.044943,0.0,0.0,17.842105,0.0,0.0,0.0,2.0,15.0,1.0,2.0,6.0,0.0,65535.0,0.0,0.0,45.0,0.0,6.944444,46.803474,0.888889,0.0,3676.666667,15002.85558,32.647059,59654893.176471,0
s2-2022-04-29-1215-ens4f2-2022-04-29-1215-172589,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-734650,169.231.26.37,169.231.28.239,11.0,0.25653,5.0,0.0,11046.866772,135.765897,135.765897,11.1,0.606759,0.0,7.0,0.073314,0.061722,0.073314,0.0,0.0,11.1,0.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,29200.0,0.0,0.0,17.0,0.0,164.333333,238.327495,0.0,0.0,7471.75,12544.810987,124.333333,33.666667,0
s2-2022-04-29-1215-ens4f2-2022-04-29-1215-172589,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-721392,169.231.26.37,128.111.135.62,0.0,0.034101,2.0,0.0,8815.442964,98.666661,98.666661,3.65,0.905704,0.0,0.0,0.002773,0.009927,0.002773,0.0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,158.952381,80.068805,0.0,0.0,0.0,0.0,0.0,0.0,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-74191,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-566181,169.231.26.37,169.231.73.208,0.0,101.562732,12.0,2.0,48.744263,0.820365,0.836526,174.95,405.749134,1406.0,0.0,12.582608,34.148848,16.511374,0.0,0.25,177.1,1406.0,243.0,274.0,0.0,8.0,0.0,1.0,3.0,0.0,1295.0,1029.0,0.0,10.888889,5.820356,262.058479,183.151141,0.0,0.0,5025.4269,5836.375957,134379271.888889,54925603.722222,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-74191,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-594670,169.231.26.37,169.231.13.197,0.0,30.083451,48.0,2.0,26.20407,0.517022,0.533183,173.760714,408.168276,1406.0,0.0,12.047542,31.5119,15.976308,0.0,0.25,175.910714,1406.0,243.0,274.0,0.0,44.0,1.0,1.0,19.0,0.0,0.0,1029.0,0.0,53.111111,5.820356,295.816162,398.02763,0.018182,0.0,5451.456566,11640.734783,134380045.925926,63221539.981481,0
s3-2022-04-29-1215-ens4f3-2022-04-29-1215-498284,s2-2022-04-29-1215-ens4f2-2022-04-29-1215-326718,169.231.26.37,169.231.72.168,0.0,25.160912,10.0,0.0,55224.940693,660.387337,660.387337,0.069444,3.647281,0.0,8.0,1.479036,5.571091,1.479036,0.0,0.0,0.069444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,144.621849,41.924931,1.0,0.0,0.0,0.0,0.0,0.0,0
s3-2022-04-29-1215-ens4f3-2022-04-29-1215-498284,s2-2022-04-29-1215-ens4f2-2022-04-29-1215-406395,169.231.26.37,169.231.44.191,11.0,0.272443,11.0,0.0,49872.518975,594.328884,594.328884,2.572368,0.665957,0.0,1.0,0.014079,0.038487,0.014079,0.0,0.0,2.572368,0.0,0.0,0.0,2.0,19.0,1.0,0.0,8.0,0.0,65535.0,0.0,0.0,63.833333,0.372678,18.02381,63.011358,1.0,0.0,3892.777778,14950.435737,356.294118,112.941176,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-154236,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-29774,169.231.183.99,169.231.220.216,11.0,105.875934,5.0,0.0,252.646504,3.110638,3.110638,10.24,2.370376,0.0,7.0,5.655817,9.6618,5.655817,0.0,0.0,10.24,0.0,0.0,0.0,2.0,20.0,1.0,0.0,4.0,0.0,26883.0,0.0,0.0,168.0,0.0,72.881579,229.073793,0.0,0.0,1627.578947,5953.66061,555.5,1291.333333,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-154236,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-1725,169.231.183.99,169.231.64.250,0.0,112.694268,91.0,0.0,175.378157,2.322623,2.322623,12.36,11.797898,0.0,26.0,0.729172,1.104396,0.729172,0.0,0.0,12.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,25.084385,259.992553,1.0,0.0,0.0,0.0,0.0,0.0,0
s2-2022-04-29-1215-ens4f2-2022-04-29-1215-40168,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-385062,169.231.183.99,169.231.69.216,0.0,40.62019,5.0,0.0,0.999796,0.014729,0.014729,1.464286,0.458339,0.0,0.0,3.462066,12.490959,3.462066,0.0,0.0,1.464286,0.0,0.0,0.0,2.0,5.0,1.0,0.0,3.0,0.0,64107.0,0.0,0.0,9.166667,47.330106,387.316092,174.073049,0.166667,0.0,25753.666667,17270.157948,194.228571,156.557143,0
s2-2022-04-29-1215-ens4f2-2022-04-29-1215-40168,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-107113,169.231.183.99,169.231.166.2,0.0,134.876646,2118.0,0.0,1057974.014097,11387.545145,11387.545145,17.656103,13.628017,0.0,6.0,12.278429,20.04649,12.278429,0.0,0.0,17.656103,0.0,0.0,0.0,2.0,2118.0,0.0,0.0,134.0,0.0,65402.0,0.0,0.0,176.0,0.0,697.69338,573.157164,1.0,0.0,188.625646,1413.679218,528.465696,10.660714,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-288957,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-326888,169.231.183.99,169.231.22.163,0.0,2.884688,25.0,3.0,13077.299712,40.341976,15.512883,906.5,420.083623,56.0,1341.0,0.08715,0.403296,0.060293,0.051458,1.0,999.333333,869.0,626.333333,1384.0,0.0,22.0,0.0,0.0,6.0,0.0,3959.0,292.0,0.0,66.8,86.711937,914.0,459.811701,1.0,0.0,1703.77037,1840.030928,1246420484.980769,1246725515.0,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-288957,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-328707,169.231.183.99,169.231.106.186,0.0,2.982608,25.0,2.0,123230.077814,208.967209,121.653842,814.0,436.523997,0.0,1260.0,0.105589,0.429829,0.104482,0.0,0.666667,986.0,849.0,884.0,1440.0,0.0,23.0,0.0,0.0,4.0,0.0,377.0,131.0,0.0,143.0,34.0,805.25,487.656321,1.0,0.0,183.87037,190.723105,1988138714.397436,1988443660.833333,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-319665,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-61711,169.231.183.99,169.231.33.49,0.0,8.417876,1.0,2.0,219.860334,5.94569,6.136529,116.700658,308.461282,1347.0,0.0,0.444746,0.959398,0.517525,0.0,0.117647,93.731618,1347.0,384.5,589.0,0.0,7.0,1.0,3.0,1.0,0.0,38652.0,514.0,0.0,157.333333,32.998316,237.944444,265.026269,0.066667,0.0,5980.722223,9415.942125,576587328.42437,44886377.512605,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-319665,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-734317,169.231.183.99,169.231.64.255,0.0,10.317492,14.0,1.0,4663.084815,22.787587,16.828288,14.236842,255.548676,1181.0,39.0,0.528028,1.339384,0.573707,0.0,0.215686,39.372549,1181.0,187.5,392.0,2.0,15.0,1.0,0.0,1.0,0.0,22787.0,434.0,0.0,163.666666,24.04163,232.944444,495.820709,0.0,0.0,1381.722223,4633.502315,2316155792.147059,2316155811.558824,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-154588,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-216232,169.231.140.23,169.231.101.195,0.0,174.920834,24.0,0.0,225.896691,2.718631,2.718631,4.420948,0.566661,0.0,0.0,3.699063,25.037898,3.699063,0.0,0.0,4.420948,0.0,0.0,0.0,0.0,22.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,61.619048,0.485621,284.505494,193.749055,1.0,0.0,115.016483,5178.625667,302.17549,27980345.557843,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-154588,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-275971,169.231.140.23,169.231.57.207,0.0,7.259745,19.0,2.0,20902.727259,31.427852,17.668341,532.118182,426.856415,1347.0,114.0,0.316286,1.390294,0.315496,0.0,0.666667,357.984849,478.0,876.0,1440.0,2.0,17.0,1.0,0.0,5.0,0.0,65021.0,110.0,0.0,53.880952,51.014379,93.321429,90.436787,1.0,0.0,3069.285714,13695.996646,378615756.216667,378617716.616667,0
s2-2022-04-29-1215-ens4f2-2022-04-29-1215-292230,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-308021,169.231.140.23,169.231.27.222,0.0,0.001006,5.0,0.0,1980.82504,24.251244,24.251244,1.68376,0.53148,0.0,0.0,0.004904,0.013658,0.004904,0.0,0.0,1.68376,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.833333,0.552771,287.843138,486.709739,1.0,0.0,1569.382353,2689.808607,304.607955,186.1875,0
s2-2022-04-29-1215-ens4f2-2022-04-29-1215-292230,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-61717,169.231.140.23,169.231.15.176,0.0,0.198862,15.0,2.0,63062.409043,986.821944,556.714417,12.222222,2.496913,8.0,6.0,0.010809,0.024645,0.009646,0.0,0.666667,17.222222,33.0,72.5,85.0,2.0,13.0,2.0,1.0,3.0,0.0,65021.0,245.0,0.0,33.5,33.5,344.426471,553.371022,0.0,0.0,3880.117647,15169.146474,384998872.604167,384999005.479167,0
s2-2022-04-29-1215-ens4f2-2022-04-29-1215-292243,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-272336,169.231.140.23,169.231.32.139,0.0,2.417801,8.0,18.0,13970.363618,179.587124,90.177229,4.289926,1.199501,0.0,6.0,0.25632,0.35265,0.250728,0.011492,0.947368,4.655502,0.0,78.277778,93.0,1.0,21.0,2.0,3.0,8.0,0.0,375.0,65535.0,0.0,14.5,1.5,307.761111,116.164381,0.0,0.0,1998.872222,4718.675097,135432547.006349,159368353.260318,0
s2-2022-04-29-1215-ens4f2-2022-04-29-1215-292243,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-313526,169.231.140.23,169.231.215.173,0.0,0.174,14.0,18.0,13321.698976,170.465041,81.055146,3.291892,3.470056,0.0,6.0,0.088238,0.05497,0.082646,0.011492,0.947368,2.926316,0.0,78.277778,93.0,1.0,27.0,1.0,3.0,11.0,0.0,36575.0,65535.0,0.0,10.5,1.5,213.388889,406.26003,0.0,0.0,2841.722222,2371.901712,135433082.228571,159368495.371429,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-163546,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-12175,169.231.171.61,169.231.33.205,11.0,61.3144,64.0,0.0,28.260341,0.384147,0.384147,2.657952,10.255336,0.0,15.0,2.246671,8.978112,2.246671,0.0,0.0,2.657952,0.0,0.0,0.0,2.0,15.0,1.0,0.0,7.0,0.0,65535.0,0.0,0.0,0.0,0.0,78.939759,79.919817,0.9375,0.0,6012.125,15368.751266,106.6,284833223.666667,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-163546,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-325944,169.231.171.61,169.231.30.34,0.0,49.76815,8.0,1.0,99.827111,0.670837,0.575543,49.723529,139.526886,478.0,0.0,2.600392,8.123749,2.454644,0.0,0.111111,0.490196,98.0,571.0,571.0,0.0,5.0,0.0,0.0,4.0,0.0,57345.0,128.0,0.0,138.333333,49.075905,36.805556,10.26353,0.0625,0.0,4331.013889,13052.471277,379911843.9,95078776.708333,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-208224,s3-2022-04-29-1215-ens4f1-2022-04-29-1215-160881,169.231.171.61,169.231.97.67,11.0,5.005559,2.0,0.0,11474.465937,135.94873,135.94873,17.793651,0.801513,0.0,7.0,0.83699,1.689782,0.83699,0.0,0.0,17.793651,0.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,64240.0,0.0,0.0,65.0,0.0,283.875,390.983146,0.0,0.0,11133.833333,23749.799749,248.6,604059535.6,0
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-208224,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-604027,169.231.171.61,169.231.167.72,0.0,0.03328,0.0,0.0,11933.341859,141.688755,141.688755,0.0,0.046358,0.0,1.0,0.00416,0.007775,0.00416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,177.375,81.859764,0.0,0.0,0.0,0.0,0.0,0.0,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-734252,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-9672,169.231.171.61,169.231.187.250,11.0,7.083424,26.0,0.0,231.353297,4.852728,4.852728,17.633333,1.995336,0.0,15.0,0.113276,0.599487,0.113276,0.0,0.0,17.633333,0.0,0.0,0.0,2.0,10.0,1.0,0.0,1.0,0.0,29200.0,0.0,0.0,11.0,0.0,51.793651,51.813385,1.0,0.0,38664.444444,4710.555124,360.5,609.75,0
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-734252,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-8631,169.231.171.61,169.231.169.248,11.0,54.91761,5.0,0.0,306.171428,3.76018,3.76018,0.528455,5.287954,0.0,9.0,1.343786,8.596112,1.343786,0.0,0.0,0.528455,0.0,0.0,0.0,2.0,41.0,1.0,0.0,20.0,0.0,65535.0,0.0,0.0,61.975,0.156125,58.903571,65.610279,0.0,0.0,1899.25,10189.87639,403.487179,61.358974,0
